# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Dec 09 15:17:54 AEDT 2019 [seed=1575863808847]
# -overwrite ebola_early2014_ucld_het.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
14838000	-20304.68216395183	-21365.12039829342	-1060.4382343415896	0.6048692465088115	-13342.116035452036
14839000	-20298.192646898646	-21365.29100221095	-1067.098355312305	0.6048692465088115	-13344.850847132584
14840000	-20301.068940337016	-21364.001126082403	-1062.9321857453856	0.6048692465088115	-13342.424459010472
14841000	-20294.574514650983	-21353.898774476558	-1059.324259825576	0.6048692465088115	-13334.888254719444
14842000	-20298.090660988084	-21362.258039343247	-1064.1673783551641	0.6048692465088115	-13341.85818203457
14843000	-20303.467457377956	-21371.35246830886	-1067.8850109309053	0.6048692465088115	-13348.828073391285
14844000	-20295.938475659557	-21365.701894112866	-1069.7634184533088	0.6048692465088115	-13346.152431414701
14845000	-20300.05811036607	-21373.61935950323	-1073.5612491371628	0.6048692465088115	-13352.442102439374
14846000	-20302.76893685148	-21373.166012499805	-1070.3970756483236	0.6048692465088115	-13350.917624524183
14847000	-20299.272128856865	-21366.183287700056	-1066.9111588431933	0.6048692465088115	-13345.316596102162
14848000	-20302.80051224387	-21359.059893911384	-1056.2593816675133	0.6048692465088115	-13336.799029527174
14849000	-20302.451859647248	-21359.049950290533	-1056.598090643285	0.6048692465088115	-13336.926849269534
14850000	-20309.4465816728	-21361.294354515467	-1051.8477728426656	0.6048692465088115	-13336.40742371005
14851000	-20295.536727371626	-21348.467753886678	-1052.9310265150534	0.6048692465088115	-13329.077034292237
14852000	-20302.329860947273	-21359.11167418374	-1056.7818132364657	0.6048692465088115	-13337.036778600985
14853000	-20309.82400292322	-21372.950234114298	-1063.126231191081	0.6048692465088115	-13347.914172565821
14854000	-20303.374146639242	-21370.777427180292	-1067.4032805410513	0.6048692465088115	-13348.289902205212
14855000	-20305.986752311037	-21372.772099674	-1066.7853473629611	0.6048692465088115	-13349.252253851246
14856000	-20302.346241862328	-21372.213305454115	-1069.8670635917865	0.6048692465088115	-13350.131937268054
14857000	-20303.606892164775	-21368.896253020634	-1065.2893608558604	0.6048692465088115	-13346.316763130679
14858000	-20302.32647514857	-21370.887040791287	-1068.5605656427176	0.6048692465088115	-13348.813483041728
14859000	-20302.921011955747	-21370.529692825272	-1067.608680869524	0.6048692465088115	-13348.221215299114
14860000	-20294.19936892514	-21360.71741043661	-1066.5180415114696	0.6048692465088115	-13341.855122292816
14861000	-20302.123978395666	-21376.800583171775	-1074.6766047761084	0.6048692465088115	-13354.807038116767
14862000	-20289.231827761352	-21367.121649663433	-1077.8898219020814	0.6048692465088115	-13350.222189802686
14863000	-20290.26738165598	-21373.80422716876	-1083.5368455127775	0.6048692465088115	-13356.495588117346
14864000	-20297.936367165268	-21379.761326428426	-1081.8249592631582	0.6048692465088115	-13359.422435354216
14865000	-20308.895237543962	-21378.57200616015	-1069.6767686161875	0.6048692465088115	-13353.902928375794
14866000	-20301.398224971843	-21382.42259054954	-1081.024365577696	0.6048692465088115	-13360.715812991737
14867000	-20298.54245893979	-21363.681248640438	-1065.1387897006457	0.6048692465088115	-13343.102872066675
14868000	-20290.339646984994	-21359.337886132816	-1068.9982391478234	0.6048692465088115	-13342.0006928275
14869000	-20300.825024621292	-21366.846599170334	-1066.021574549041	0.6048692465088115	-13345.366310698946
14870000	-20297.863767733772	-21364.072633147778	-1066.2088654140052	0.6048692465088115	-13343.762428341637
14871000	-20299.916120924056	-21371.080559997263	-1071.1644390732074	0.6048692465088115	-13349.959407328615
14872000	-20301.182623720862	-21375.57580253047	-1074.3931788096104	0.6048692465088115	-13353.954215657423
14873000	-20292.898790066898	-21364.426313617023	-1071.5275235501256	0.6048692465088115	-13346.077924177462
14874000	-20293.989741450077	-21374.090278876203	-1080.1005374261244	0.6048692465088115	-13355.310820994582
14875000	-20295.330270240884	-21378.30095974265	-1082.9706895017664	0.6048692465088115	-13358.991817709843
14876000	-20291.628373780713	-21385.310101912088	-1093.6817281313743	0.6048692465088115	-13367.463693016934
14877000	-20305.245966644015	-21399.912648686364	-1094.6666820423488	0.6048692465088115	-13376.685510062396
14878000	-20305.14552873668	-21405.32104271429	-1100.1755139776094	0.6048692465088115	-13382.133590196328
14879000	-20303.333659492324	-21389.48050147499	-1086.1468419826688	0.6048692465088115	-13367.00897421678
14880000	-20310.61943010259	-21386.56252957636	-1075.9430994737702	0.6048692465088115	-13361.21217028715
14881000	-20313.88992615528	-21378.564239456668	-1064.6743133013879	0.6048692465088115	-13351.921606597867
14882000	-20326.113523356576	-21401.010382340293	-1074.896858983716	0.6048692465088115	-13369.537830308971
14883000	-20312.107917441495	-21378.542828073616	-1066.4349106321204	0.6048692465088115	-13352.604321660621
14884000	-20313.736203698336	-21371.55188801505	-1057.8156843167128	0.6048692465088115	-13344.96999562649
14885000	-20311.334967425028	-21358.451439862194	-1047.1164724371658	0.6048692465088115	-13332.818349771618
14886000	-20315.871477648237	-21362.88509892255	-1047.0136212743128	0.6048692465088115	-13335.459494129256
14887000	-20319.83783612942	-21365.9924940004	-1046.1546578709776	0.6048692465088115	-13336.999658991817
14888000	-20319.343270486785	-21364.79223980775	-1045.448969320964	0.6048692465088115	-13335.994822894196
14889000	-20322.37746660114	-21361.527010805927	-1039.1495442047842	0.6048692465088115	-13331.530689695466
14890000	-20323.131303467922	-21354.530836437552	-1031.3995329696313	0.6048692465088115	-13324.236651197913
14891000	-20305.941499222674	-21334.317814373	-1028.376315150325	0.6048692465088115	-13310.815849437151
14892000	-20310.910592891392	-21344.6597373827	-1033.749144491306	0.6048692465088115	-13319.194330721359
14893000	-20316.95783795602	-21354.99651481955	-1038.0386768635344	0.6048692465088115	-13327.141655659281
14894000	-20307.245308415375	-21339.665335628648	-1032.4200272132714	0.6048692465088115	-13315.648195584075
14895000	-20307.436455424853	-21341.391521585007	-1033.955066160155	0.6048692465088115	-13317.298853478555
14896000	-20314.939696050973	-21356.005680504986	-1041.065984454013	0.6048692465088115	-13328.94825127631
14897000	-20315.409319756174	-21360.313984922992	-1044.9046651668175	0.6048692465088115	-13333.070992925821
14898000	-20317.942948888878	-21367.817695316986	-1049.874746428109	0.6048692465088115	-13339.573588531543
14899000	-20311.13074245107	-21354.830241039035	-1043.6994985879635	0.6048692465088115	-13329.2778465163
14900000	-20315.143447403727	-21358.506196675688	-1043.362749271962	0.6048692465088115	-13331.368259021472
14901000	-20317.469929878407	-21366.641590892028	-1049.1716610136205	0.6048692465088115	-13338.584388464607
14902000	-20306.852637204403	-21358.76998032972	-1051.9173431253132	0.6048692465088115	-13334.907996756612
14903000	-20319.125328588765	-21377.831635795894	-1058.7063072071287	0.6048692465088115	-13349.120334428722
14904000	-20295.115912137713	-21346.379861882582	-1051.2639497448695	0.6048692465088115	-13327.155419328597
14905000	-20298.55724816277	-21339.888195614156	-1041.330947451386	0.6048692465088115	-13319.303975363573
14906000	-20300.66061180771	-21350.403787037576	-1049.7431752298637	0.6048692465088115	-13328.9884631251
14907000	-20305.75636461178	-21359.249839019514	-1053.4934744077318	0.6048692465088115	-13335.821026461965
14908000	-20312.826155159804	-21356.657354219376	-1043.831199059571	0.6048692465088115	-13330.435049995562
14909000	-20305.231160907104	-21362.444264930593	-1057.2131040234885	0.6048692465088115	-13339.222976508609
14910000	-20310.231849622836	-21373.20067129212	-1062.9688216692862	0.6048692465088115	-13348.003456969915
14911000	-20294.01677568072	-21356.00084341137	-1061.9840677306488	0.6048692465088115	-13337.210703473827
14912000	-20286.194658263335	-21363.690649535027	-1077.4959912716927	0.6048692465088115	-13347.991268746513
14913000	-20296.260964873887	-21378.127480284125	-1081.8665154102396	0.6048692465088115	-13358.45059217971
14914000	-20297.530507185977	-21368.553004188787	-1071.0224970028116	0.6048692465088115	-13348.374480874007
14915000	-20304.18494415292	-21378.726144583627	-1074.5412004307054	0.6048692465088115	-13355.918248576038
14916000	-20311.67478342957	-21390.434352967608	-1078.759569538036	0.6048692465088115	-13364.666991123107
14917000	-20300.205445861975	-21366.352014877637	-1066.146569015662	0.6048692465088115	-13345.116541028267
14918000	-20295.248602630818	-21351.539064731103	-1056.2904621002863	0.6048692465088115	-13332.262192082597
14919000	-20299.462363225957	-21356.887126848556	-1057.4247636226007	0.6048692465088115	-13335.945267801062
14920000	-20312.38350765509	-21376.430696188258	-1064.047188533167	0.6048692465088115	-13350.38329560651
14921000	-20298.425931116417	-21355.32287326964	-1056.8969421532233	0.6048692465088115	-13334.790540422531
14922000	-20305.46385717617	-21361.34892396157	-1055.8850667853972	0.6048692465088115	-13338.035690087454
14923000	-20299.813329677323	-21351.88387759996	-1052.070547922637	0.6048692465088115	-13330.803340914086
14924000	-20298.59551104386	-21347.413621643045	-1048.8181105991853	0.6048692465088115	-13326.814282551428
14925000	-20301.809913954625	-21374.310052415272	-1072.5001384606476	0.6048692465088115	-13352.4406038795
14926000	-20311.744463837025	-21377.248116571176	-1065.50365273415	0.6048692465088115	-13351.453221854776
14927000	-20305.182718297852	-21362.697160985917	-1057.5144426880643	0.6048692465088115	-13339.495013728627
14928000	-20302.05864099667	-21357.866247898044	-1055.8076069013732	0.6048692465088115	-13335.898519658735
14929000	-20308.73325566492	-21367.24667347046	-1058.5134178055425	0.6048692465088115	-13342.641599708024
14930000	-20304.05432843934	-21355.366385006542	-1051.312056567204	0.6048692465088115	-13332.610099284278
14931000	-20300.60104918716	-21349.59642026332	-1048.9953710761586	0.6048692465088115	-13328.204631373985
14932000	-20295.56044145044	-21344.635368122203	-1049.074926671763	0.6048692465088115	-13325.235278365932
14933000	-20298.552980024717	-21352.324767444316	-1053.7717874196	0.6048692465088115	-13331.74223366634
14934000	-20306.210004452914	-21362.102783471575	-1055.8927790186608	0.6048692465088115	-13338.494723861784
14935000	-20294.912230092603	-21348.855350452093	-1053.9431203594886	0.6048692465088115	-13329.711388938065
14936000	-20302.084384272664	-21347.889443395936	-1045.8050591232704	0.6048692465088115	-13325.911543196586
14937000	-20292.868093793808	-21348.447615080637	-1055.5795212868302	0.6048692465088115	-13330.11135468259
14938000	-20308.838540434914	-21376.73228669614	-1067.893746261228	0.6048692465088115	-13352.085611683204
14939000	-20295.48534444022	-21350.5056306432	-1055.0202862029792	0.6048692465088115	-13331.135214025162
14940000	-20305.643148758878	-21350.61281892219	-1044.9696701633115	0.6048692465088115	-13327.228741429903
14941000	-20290.23434991126	-21343.63549387962	-1053.4011439683618	0.6048692465088115	-13326.33990668639
14942000	-20304.162534502517	-21356.249084718096	-1052.0865502155793	0.6048692465088115	-13333.450043452556
14943000	-20298.613521218987	-21345.474085905782	-1046.860564686795	0.6048692465088115	-13324.867630440096
14944000	-20305.002781761897	-21349.940267708917	-1044.9374859470188	0.6048692465088115	-13326.80921891066
14945000	-20306.56778410039	-21350.033647313532	-1043.4658632131418	0.6048692465088115	-13326.284217962051
14946000	-20303.896331727046	-21345.133935371356	-1041.2376036443093	0.6048692465088115	-13322.44007900907
14947000	-20301.244967233877	-21345.683417752058	-1044.4384505181824	0.6048692465088115	-13324.037197039737
14948000	-20305.04223224487	-21354.506018956195	-1049.4637867113272	0.6048692465088115	-13331.359382058876
14949000	-20304.988726339696	-21354.42432727304	-1049.4356009333442	0.6048692465088115	-13331.298832204346
14950000	-20302.249961194844	-21347.345697918467	-1045.095736723624	0.6048692465088115	-13325.302373185095
14951000	-20312.97534804398	-21360.539547126562	-1047.5641990825834	0.6048692465088115	-13334.258292206006
14952000	-20303.34692035151	-21343.73203300444	-1040.3851126529287	0.6048692465088115	-13321.255265972944
14953000	-20305.586180282004	-21362.23981881333	-1056.6536385313252	0.6048692465088115	-13338.878251318236
14954000	-20308.45931776907	-21350.58611072376	-1042.1267929546902	0.6048692465088115	-13326.08927824852
14955000	-20300.49555113797	-21350.651364660047	-1050.1558135220776	0.6048692465088115	-13329.30126129438
14956000	-20298.598746541425	-21350.055428938813	-1051.456682397389	0.6048692465088115	-13329.454811402606
14957000	-20295.439352755995	-21335.72780604505	-1040.2884532890557	0.6048692465088115	-13316.375562155854
14958000	-20294.332014391915	-21332.841566815972	-1038.5095524240555	0.6048692465088115	-13313.926866368945
14959000	-20303.672182272614	-21346.80267124165	-1043.1304889690368	0.6048692465088115	-13324.197383222188
14960000	-20303.762008560567	-21347.11714214876	-1043.3551335881912	0.6048692465088115	-13324.476361000456
14961000	-20297.700895169957	-21340.430101798087	-1042.7292066281298	0.6048692465088115	-13320.184252950809
14962000	-20306.485815238775	-21350.9428502984	-1044.4570350596273	0.6048692465088115	-13327.225809364973
14963000	-20299.137422971748	-21338.885779276654	-1039.7483563049077	0.6048692465088115	-13318.072314116644
14964000	-20305.837488969053	-21351.108993919872	-1045.27150495082	0.6048692465088115	-13327.648126633907
14965000	-20301.45760454275	-21339.43980117891	-1037.9821966361592	0.6048692465088115	-13317.709560926512
14966000	-20299.360315246133	-21339.714407544023	-1040.3540922978898	0.6048692465088115	-13318.812870791688
14967000	-20313.586567312155	-21353.32367384693	-1039.737106534776	0.6048692465088115	-13326.800907396393
14968000	-20299.14695767555	-21348.778603553666	-1049.6316458781132	0.6048692465088115	-13327.961370938958
14969000	-20306.963506635573	-21351.989872449107	-1045.0263658135336	0.6048692465088115	-13328.084080954124
14970000	-20300.883864473526	-21338.953020687663	-1038.069156214135	0.6048692465088115	-13317.449482781127
14971000	-20305.21856224701	-21362.468648585407	-1057.250086338399	0.6048692465088115	-13339.25233828148
14972000	-20300.1296995142	-21349.765884147768	-1049.636184633569	0.6048692465088115	-13328.560340009868
14973000	-20303.20791796687	-21342.50826209993	-1039.3003441330616	0.6048692465088115	-13320.086419185418
14974000	-20299.21883399266	-21337.30102767065	-1038.0821936779857	0.6048692465088115	-13316.4553945126
14975000	-20299.740901343575	-21340.15069363487	-1040.4097922912954	0.6048692465088115	-13319.098775611086
14976000	-20299.456547769347	-21336.5848757926	-1037.1283280232522	0.6048692465088115	-13315.645314610858
14977000	-20307.964406135085	-21348.91561831463	-1040.951212179544	0.6048692465088115	-13324.614340646236
14978000	-20301.226144591274	-21349.508010627156	-1048.2818660358819	0.6048692465088115	-13327.86922731979
14979000	-20301.379679068843	-21347.656361875197	-1046.2766828063536	0.6048692465088115	-13325.95691237402
14980000	-20297.21306261709	-21346.72829004164	-1049.5152274245474	0.6048692465088115	-13326.675198838553
14981000	-20312.99716895414	-21368.115258192855	-1055.1180892387147	0.6048692465088115	-13341.825381159626
14982000	-20304.918234326142	-21371.901153020837	-1066.9829186946954	0.6048692465088115	-13348.803511514574
14983000	-20297.377259419576	-21363.254832814044	-1065.877573394468	0.6048692465088115	-13343.136862404672
14984000	-20309.380445762978	-21370.97860553138	-1061.5981597684035	0.6048692465088115	-13346.117807057846
14985000	-20303.82320849449	-21366.018699516473	-1062.1954910219843	0.6048692465088115	-13343.353736392164
14986000	-20313.55176815444	-21363.62869588645	-1050.0769277320119	0.6048692465088115	-13337.119679653322
14987000	-20306.79494559357	-21362.512638009866	-1055.7176924162948	0.6048692465088115	-13338.67345016642
14988000	-20303.0840541343	-21351.97859745036	-1048.894543316061	0.6048692465088115	-13329.60569694534
14989000	-20309.0155742589	-21361.23701776867	-1052.2214435097708	0.6048692465088115	-13336.520391247468
14990000	-20304.062162671755	-21357.49507525303	-1053.4329125812783	0.6048692465088115	-13334.73569398461
14991000	-20303.985620960982	-21360.88108718712	-1056.8954662261394	0.6048692465088115	-13338.15194990255
14992000	-20304.907244824662	-21356.851247241077	-1051.9440024164137	0.6048692465088115	-13333.757948024815
14993000	-20302.739061890858	-21354.569822845355	-1051.8307609544986	0.6048692465088115	-13332.333239385434
14994000	-20304.97223845234	-21353.38799153824	-1048.4157530858972	0.6048692465088115	-13330.2690113409
14995000	-20305.981685293795	-21362.2622329882	-1056.280547694406	0.6048692465088115	-13338.744389299789
14996000	-20304.738756469967	-21359.331767652788	-1054.5930111828216	0.6048692465088115	-13336.30504336707
14997000	-20303.77967412213	-21361.697926604316	-1057.9182524821895	0.6048692465088115	-13339.050165249362
14998000	-20304.8352928579	-21377.65243285017	-1072.8171399922699	0.6048692465088115	-13354.58756406875
14999000	-20305.383345454953	-21377.49255283481	-1072.1092073798575	0.6048692465088115	-13354.211131617763
15000000	-20300.995581633757	-21364.062126727284	-1063.0665450935282	0.6048692465088115	-13342.514445935049
15001000	-20311.817685407754	-21370.720199957716	-1058.9025145499604	0.6048692465088115	-13344.8963731469
15002000	-20308.851411953867	-21375.835229867727	-1066.9838179138592	0.6048692465088115	-13351.183468921807
15003000	-20314.054612444394	-21369.27042222465	-1055.2158097802553	0.6048692465088115	-13342.562716748344
15004000	-20316.532606022978	-21363.83244838297	-1047.299842359994	0.6048692465088115	-13336.145611436812
15005000	-20309.896674259962	-21372.910214093627	-1063.0135398336643	0.6048692465088115	-13347.845437865104
15006000	-20310.71781864918	-21371.189711560968	-1060.4718929117862	0.6048692465088115	-13345.800475931208
15007000	-20317.229150787287	-21375.616757063108	-1058.3876062758216	0.6048692465088115	-13347.654693859387
15008000	-20314.150140644866	-21387.20261424716	-1073.0524736022921	0.6048692465088115	-13360.45716264102
15009000	-20312.251749132025	-21379.194450508243	-1066.9427013762167	0.6048692465088115	-13353.199111770993
15010000	-20322.95443866378	-21376.636005059805	-1053.6815663960251	0.6048692465088115	-13346.41170454349
15011000	-20329.979772933926	-21386.604115109578	-1056.6243421756503	0.6048692465088115	-13353.603888969572
15012000	-20324.383516003938	-21382.072535991578	-1057.6890199876393	0.6048692465088115	-13351.28356306905
15013000	-20309.52571634313	-21369.296136127992	-1059.7704197848634	0.6048692465088115	-13344.377936780662
15014000	-20316.070725141864	-21374.535388703353	-1058.464663561487	0.6048692465088115	-13347.03105509777
15015000	-20310.424860554886	-21370.172738869376	-1059.7478783144902	0.6048692465088115	-13344.899259992157
15016000	-20310.592805508186	-21367.211175865265	-1056.618370357077	0.6048692465088115	-13341.871336772101
15017000	-20315.02220900152	-21379.182900385375	-1064.160691383855	0.6048692465088115	-13352.092867752373
15018000	-20315.818249424214	-21375.837896264566	-1060.019646840353	0.6048692465088115	-13348.433323579537
15019000	-20312.566024207223	-21369.18112039251	-1056.6150961852884	0.6048692465088115	-13343.061601907995
15020000	-20312.17383589376	-21364.823192099822	-1052.6493562060643	0.6048692465088115	-13338.858639279117
15021000	-20310.370209269644	-21363.898636256767	-1053.528426987121	0.6048692465088115	-13338.646751783062
15022000	-20312.966843853254	-21361.233556903306	-1048.2667130500517	0.6048692465088115	-13334.955662250039
15023000	-20314.31068791068	-21362.645432859346	-1048.334744948665	0.6048692465088115	-13335.836544091095
15024000	-20308.968311541885	-21356.012548510058	-1047.044236968172	0.6048692465088115	-13331.314596941842
15025000	-20310.18943317308	-21356.8450546183	-1046.6556214452216	0.6048692465088115	-13331.664600339847
15026000	-20314.123836104278	-21366.672243168694	-1052.5484070644166	0.6048692465088115	-13339.937185295497
15027000	-20307.58146747525	-21361.33078179049	-1053.7493143152392	0.6048692465088115	-13337.180814963298
15028000	-20311.26240516091	-21363.656239246517	-1052.3938340856084	0.6048692465088115	-13338.051820738036
15029000	-20313.76781874348	-21361.31831099741	-1047.5504922539312	0.6048692465088115	-13334.72392653224
15030000	-20315.046333848957	-21361.074306897837	-1046.0279730488812	0.6048692465088115	-13333.974741795693
15031000	-20310.419519304094	-21353.589934609423	-1043.1704153053302	0.6048692465088115	-13328.318566224654
15032000	-20312.44204476149	-21352.656099592004	-1040.2140548305138	0.6048692465088115	-13326.585569199298
15033000	-20300.81464372058	-21343.253953487696	-1042.4393097671166	0.6048692465088115	-13321.77776682943
15034000	-20307.789816395612	-21347.110251898626	-1039.3204355030139	0.6048692465088115	-13322.877960005542
15035000	-20315.69772489651	-21372.437149669953	-1056.7394247734433	0.6048692465088115	-13345.08019993237
15036000	-20314.889049278878	-21363.6188876629	-1048.7298383840205	0.6048692465088115	-13336.58147053144
15037000	-20305.79144131327	-21350.301965951367	-1044.510524638096	0.6048692465088115	-13326.859293510326
15038000	-20309.153622659353	-21352.03409101992	-1042.8804683605654	0.6048692465088115	-13327.262917330228
15039000	-20314.629303352045	-21366.55716631233	-1051.9278629602863	0.6048692465088115	-13339.622382784659
15040000	-20315.617046225347	-21365.741340222936	-1050.1242939975905	0.6048692465088115	-13338.41626910948
15041000	-20304.61982311352	-21373.52373811076	-1068.9039149972405	0.6048692465088115	-13350.544008051793
15042000	-20318.13943120437	-21387.550207136734	-1069.4107759323624	0.6048692465088115	-13359.228464145921
15043000	-20309.302027030757	-21387.768550083816	-1078.4665230530577	0.6048692465088115	-13362.93873726303
15044000	-20310.33171071944	-21393.916969856276	-1083.585259136835	0.6048692465088115	-13368.680297343724
15045000	-20312.040746420866	-21387.136066375584	-1075.0953199547168	0.6048692465088115	-13361.224101298583
15046000	-20313.630219106824	-21391.181483616747	-1077.551264509922	0.6048692465088115	-13364.64146899969
15047000	-20324.709602849896	-21406.832588097768	-1082.1229852478705	0.6048692465088115	-13375.914768234092
15048000	-20326.0656801685	-21394.181372230818	-1068.115692062317	0.6048692465088115	-13362.72772451445
15049000	-20323.189983666827	-21402.93587938965	-1079.7458957228234	0.6048692465088115	-13372.618507798801
15050000	-20320.695427036255	-21399.871637781587	-1079.176210745332	0.6048692465088115	-13370.539942231802
15051000	-20318.16288224713	-21393.576347573224	-1075.4134653260953	0.6048692465088115	-13365.245338354216
15052000	-20312.254916511192	-21389.47361669873	-1077.218700187541	0.6048692465088115	-13363.477026432565
15053000	-20312.148895127873	-21385.504508790462	-1073.3556136625882	0.6048692465088115	-13359.549810833372
15054000	-20311.88971357526	-21381.973020741298	-1070.0833071660386	0.6048692465088115	-13356.120733386384
15055000	-20307.541851453978	-21375.716775078014	-1068.1749236240344	0.6048692465088115	-13351.582461759157
15056000	-20308.928445811674	-21377.15697858149	-1068.2285327698146	0.6048692465088115	-13352.47477918929
15057000	-20313.591592474433	-21402.08509015961	-1088.4934976851755	0.6048692465088115	-13375.560338112915
15058000	-20317.357759492974	-21390.290922212236	-1072.933162719264	0.6048692465088115	-13362.278041753732
15059000	-20322.842475060268	-21401.2085284922	-1078.3660534319301	0.6048692465088115	-13371.028468238905
15060000	-20321.79504937923	-21387.197981453926	-1065.4029320746954	0.6048692465088115	-13357.431791299206
15061000	-20336.54783772921	-21405.434657070495	-1068.886819341287	0.6048692465088115	-13369.839186538951
15062000	-20326.118262910124	-21396.228044214702	-1070.1097813045767	0.6048692465088115	-13364.753619440015
15063000	-20323.93718190241	-21382.51729591698	-1058.58011401457	0.6048692465088115	-13351.904683324297
15064000	-20320.352541797907	-21383.614066558548	-1063.2615247606423	0.6048692465088115	-13354.417855511354
15065000	-20314.644473668497	-21373.472158774068	-1058.8276851055698	0.6048692465088115	-13346.531380987824
15066000	-20321.520360697243	-21386.621383652095	-1065.1010229548524	0.6048692465088115	-13356.963731443264
15067000	-20313.895128736793	-21383.9092182772	-1070.0140895404068	0.6048692465088115	-13357.264529718446
15068000	-20314.44833835309	-21380.336732502943	-1065.8883941498527	0.6048692465088115	-13353.473453811663
15069000	-20314.695271262055	-21394.75573732109	-1080.0604660590343	0.6048692465088115	-13367.79488784343
15070000	-20322.41732823353	-21380.670031765505	-1058.2527035319777	0.6048692465088115	-13350.657960098204
15071000	-20317.362608584008	-21380.388787063624	-1063.0261784796185	0.6048692465088115	-13352.373990580127
15072000	-20324.424232711834	-21381.74128739655	-1057.317054684719	0.6048692465088115	-13350.936226050553
15073000	-20324.202042258683	-21380.737015401268	-1056.5349731425858	0.6048692465088115	-13350.019748336443
15074000	-20325.526685438577	-21384.601291470135	-1059.0746060315564	0.6048692465088115	-13353.36061714753
15075000	-20320.54794299508	-21383.1287999887	-1062.5808569936194	0.6048692465088115	-13353.855379919232
15076000	-20321.702529879025	-21387.327056003815	-1065.6245261247889	0.6048692465088115	-13357.597423148922
15077000	-20327.917682232954	-21390.419383579323	-1062.50170134637	0.6048692465088115	-13358.233952891762
15078000	-20324.030038809662	-21388.732885129622	-1064.7028463199608	0.6048692465088115	-13358.08358191721
15079000	-20320.57318153288	-21388.17784348475	-1067.6046619518704	0.6048692465088115	-13358.894450892825
15080000	-20337.118885604894	-21409.925436739446	-1072.8065511345521	0.6048692465088115	-13374.104327630504
15081000	-20329.693960828547	-21404.125358278965	-1074.4313974504194	0.6048692465088115	-13371.238065291516
15082000	-20337.843403796476	-21411.437680504416	-1073.5942767079403	0.6048692465088115	-13375.330291976516
15083000	-20337.854756145683	-21404.387113607394	-1066.5323574617105	0.6048692465088115	-13368.275239417198
15084000	-20329.29030872277	-21403.193552783112	-1073.9032440603416	0.6048692465088115	-13370.465755156367
15085000	-20338.45707023173	-21396.220565365893	-1057.7634951341654	0.6048692465088115	-13359.87069835704
15086000	-20338.558816344477	-21400.30854568204	-1061.7497293375623	0.6048692465088115	-13363.918475654993
15087000	-20332.675257826504	-21394.0860740703	-1061.4108162437947	0.6048692465088115	-13360.020778953667
15088000	-20329.18680894628	-21385.025488157098	-1055.8386792108174	0.6048692465088115	-13352.338586475025
15089000	-20334.2805727461	-21386.703338018066	-1052.422765271967	0.6048692465088115	-13352.003733607664
15090000	-20340.13232772211	-21397.263775223764	-1057.131447501656	0.6048692465088115	-13360.251962460445
15091000	-20336.676560730586	-21397.934294477425	-1061.257733746839	0.6048692465088115	-13362.287961529357
15092000	-20324.049733237673	-21371.06168138152	-1047.0119481438503	0.6048692465088115	-13340.404596294931
15093000	-20319.7165823626	-21374.180347770456	-1054.4637654078592	0.6048692465088115	-13345.235423854127
15094000	-20326.461268060102	-21380.30320635101	-1053.8419382909071	0.6048692465088115	-13348.693249692964
15095000	-20325.107309863713	-21372.406908616296	-1047.2995987525842	0.6048692465088115	-13341.331942480585
15096000	-20314.149421364848	-21357.78873047048	-1043.6393091056293	0.6048692465088115	-13331.043563073994
15097000	-20317.725447664616	-21351.923288559476	-1034.1978408948607	0.6048692465088115	-13323.76512319666
15098000	-20318.021839147164	-21351.277269479197	-1033.2554303320317	0.6048692465088115	-13323.001990726554
15099000	-20318.311425330474	-21360.64155059555	-1042.330125265075	0.6048692465088115	-13332.251847436093
15100000	-20293.473232573	-21340.950289870423	-1047.4770572974248	0.5817411061617966	-12853.024623479252
15101000	-20305.42808163385	-21348.292973264848	-1042.864891630996	0.5817411061617966	-12855.367084929481
15102000	-20300.97140971721	-21353.286317644168	-1052.314907926956	0.5817411061617966	-12862.224471974856
15103000	-20304.89886262628	-21354.195467168836	-1049.2966045425578	0.5817411061617966	-12861.490929390175
15104000	-20305.49308194163	-21349.45291278292	-1043.959830841288	0.5817411061617966	-12856.499837490723
15105000	-20306.229581273656	-21354.231492227475	-1048.0019109538207	0.5817411061617966	-12860.970369539353
15106000	-20293.846177251526	-21336.04039032017	-1042.194213068644	0.5817411061617966	-12847.958736500295
15107000	-20303.63253607269	-21340.714720674292	-1037.0821846015997	0.5817411061617966	-12848.539835239173
15108000	-20304.925777409757	-21349.159358375116	-1044.2335809653582	0.5817411061617966	-12856.44356324889
15109000	-20306.59895294562	-21353.44713488769	-1046.8481819420715	0.5817411061617966	-12860.031519212636
15110000	-20298.030452385687	-21347.820088265973	-1049.7896358802848	0.5817411061617966	-12857.98832415697
15111000	-20291.121927285152	-21342.668736527412	-1051.546809242259	0.5817411061617966	-12855.726524485011
15112000	-20301.1924914513	-21343.918118975686	-1042.7256275243851	0.5817411061617966	-12852.763803904823
15113000	-20313.688066543094	-21369.282641925332	-1055.5945753822375	0.5817411061617966	-12872.901941438706
15114000	-20307.985840656347	-21355.350422453368	-1047.3645817970223	0.5817411061617966	-12861.354728658549
15115000	-20302.884640539472	-21346.959655691422	-1044.075015151948	0.5817411061617966	-12855.097584214733
