PathParameter	MaxPathLikelihood	MLContribution
0.039745	-20443	-73.760
0.043339	-20428	-78.277
0.047156	-20411	-82.962
0.051201	-20415	-87.799
0.055484	-20418	-92.785
0.060011	-20418	-97.919
0.064790	-20424	-103.24
0.069830	-20406	-108.71
0.075138	-20415	-114.36
0.080722	-20413	-120.17
0.086591	-20400	-126.12
0.092751	-20409	-132.24
0.099213	-20392	-138.54
0.10598	-20409	-145.01
0.11307	-20405	-151.64
0.12048	-20406	-158.45
0.12823	-20393	-165.43
0.13631	-20402	-172.58
0.14475	-20380	-179.90
0.15355	-20385	-187.38
0.16271	-20383	-195.04
0.17226	-20395	-202.90
0.18218	-20379	-210.89
0.19250	-20356	-219.05
0.20322	-20375	-227.43
0.21436	-20373	-235.96
0.22591	-20369	-244.66
0.23789	-20365	-253.63
0.25031	-20361	-262.66
0.26318	-20356	-271.92
0.27650	-20351	-281.35
0.29029	-20348	-290.97
0.30455	-20322	-300.61
0.31930	-20330	-310.58
0.33454	-20338	-320.86
0.35028	-20332	-331.13
0.36653	-20324	-341.65
0.38330	-20303	-352.28
0.40060	-20304	-363.10
0.41844	-20300	-374.17
0.43683	-20297	-385.38
0.45578	-20302	-396.98
0.47530	-20289	-408.46
0.49539	-20290	-420.29
0.51608	-20294	-432.38
0.53735	-20293	-444.68
0.55924	-20285	-457.07
0.58174	-20287	-469.73
0.60487	-20285	-482.63
0.62863	-20278	-495.62
0.65304	-20275	-508.89
0.67811	-20275	-522.35
0.70384	-20278	-536.10
0.73025	-20279	-549.96
0.75734	-20265	-564.15
0.78513	-20269	-578.33
0.81363	-20269	-592.77
0.84284	-20262	-607.51
0.87278	-20247	-622.41
0.90345	-20235	-637.26
0.93488	-20227	-652.35
0.96705	-20226	-667.91
1.0000	-20163	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -20361.398748535466
